0,112.064
1,225.581
2,248.066
3,274.712
4,287.790
5,293.888
6,297.021
7,298.290
8,299.113
9,300.777
10,301.230
11,301.525
12,301.902
13,301.998
14,302.147
15,302.231
16,302.379
17,302.504
18,302.656
19,302.853
20,302.916
21,303.312
22,303.607
23,303.799
24,303.934
25,304.003
26,304.055
27,304.154
28,304.236
29,304.294
30,304.398
31,304.495
32,304.625
33,304.735
34,304.873
35,304.935
36,305.058
37,305.151
38,305.213
39,305.321
40,305.398
41,305.532
42,305.617
43,305.874
44,306.146
45,306.411
46,306.788
47,307.119
48,307.328
49,307.484
50,307.743
51,307.858
52,308.027
53,308.250
54,308.323
55,308.516
56,308.597
57,308.849
58,309.024
59,309.410
60,309.815
61,310.053
62,310.548
63,311.248
64,311.719
65,312.073
66,312.464
67,313.147
68,313.503
69,313.970
70,314.480
71,315.323
72,316.021
73,316.551
74,316.795
75,316.950
76,317.416
77,317.853
78,318.251
79,318.763
80,319.923
81,320.376
82,321.096
83,321.617
84,321.953
85,322.133
86,322.294
87,322.584
88,322.878
89,324.036
90,325.311
91,327.577
92,328.474
93,329.698
94,330.622
95,332.042
96,333.102
97,339.011
98,353.436
99,391.171
