0,264.703
1,408.083
2,419.493
3,437.467
4,444.225
5,451.101
6,453.556
7,455.268
8,456.606
9,458.448
10,462.418
11,465.017
12,466.616
13,467.906
14,468.413
15,469.301
16,471.841
17,474.218
18,476.214
19,478.116
20,479.310
21,479.815
22,480.845
23,482.676
24,484.434
25,485.481
26,489.236
27,491.145
28,492.002
29,493.903
30,495.798
31,499.901
32,502.288
33,503.430
34,505.263
35,507.282
36,510.249
37,512.143
38,513.819
39,515.206
40,516.355
41,517.656
42,519.904
43,521.456
44,522.723
45,524.376
46,527.013
47,528.350
48,529.437
49,530.048
50,531.390
51,533.076
52,535.558
53,537.202
54,539.193
55,540.152
56,541.679
57,543.692
58,545.133
59,546.635
60,548.376
61,550.421
62,551.941
63,554.107
64,555.709
65,557.462
66,560.681
67,563.696
68,565.272
69,567.000
70,567.926
71,569.323
72,574.478
73,575.982
74,577.432
75,589.125
76,594.687
77,600.604
78,608.932
79,615.546
80,622.864
81,628.637
82,636.212
83,641.788
84,650.434
85,658.053
86,669.230
87,682.739
88,704.396
89,717.640
90,729.664
91,735.358
92,745.613
93,758.864
94,768.354
95,777.887
96,792.000
97,811.131
98,821.609
99,934.455
