0,3854.472
1,5334.015
2,5380.877
3,5406.276
4,5430.217
5,5449.336
6,5465.323
7,5482.570
8,5497.612
9,5510.834
10,5525.879
11,5543.513
12,5555.553
13,5567.514
14,5577.446
15,5585.507
16,5593.634
17,5601.649
18,5607.922
19,5616.257
20,5626.328
21,5636.744
22,5646.290
23,5654.007
24,5661.967
25,5668.887
26,5676.662
27,5683.614
28,5689.705
29,5698.647
30,5704.656
31,5711.982
32,5718.639
33,5724.061
34,5731.129
35,5737.320
36,5744.039
37,5748.867
38,5755.772
39,5760.968
40,5767.713
41,5772.825
42,5778.616
43,5782.878
44,5787.200
45,5792.413
46,5797.463
47,5802.285
48,5807.253
49,5811.362
50,5816.021
51,5820.127
52,5823.371
53,5829.052
54,5832.900
55,5838.721
56,5842.822
57,5846.934
58,5852.159
59,5855.760
60,5859.559
61,5864.834
62,5868.212
63,5872.942
64,5878.266
65,5883.610
66,5888.201
67,5892.603
68,5896.706
69,5903.936
70,5908.983
71,5914.915
72,5918.907
73,5926.017
74,5930.329
75,5937.200
76,5942.473
77,5947.865
78,5952.991
79,5958.510
80,5963.858
81,5970.637
82,5978.478
83,5987.400
84,5995.746
85,6004.309
86,6017.745
87,6029.486
88,6043.400
89,6057.262
90,6076.093
91,6094.934
92,6162.340
93,6210.750
94,6233.532
95,6259.694
96,6318.840
97,6367.322
98,6431.847
99,6555.506
