0,57.801
1,156.057
2,207.137
3,245.894
4,270.078
5,290.387
6,311.601
7,338.874
8,355.269
9,374.182
10,395.058
11,412.597
12,421.611
13,433.642
14,443.599
15,450.774
16,455.956
17,469.483
18,516.126
19,546.377
20,568.839
21,581.585
22,600.276
23,617.869
24,638.221
25,653.624
26,716.936
27,743.198
28,751.932
29,778.925
30,807.359
31,848.459
32,868.545
33,880.372
34,912.833
35,923.591
36,940.850
37,955.542
38,976.128
39,1046.373
40,1131.722
41,1152.998
42,1179.501
43,1190.999
44,1205.569
45,1214.251
46,1234.143
47,1243.292
48,1263.822
49,1283.333
50,1288.200
51,1294.996
52,1312.910
53,1328.576
54,1346.819
55,1360.535
56,1370.704
57,1377.877
58,1379.975
59,1387.855
60,1394.911
61,1403.942
62,1447.688
63,1485.057
64,1492.257
65,1536.225
66,1592.663
67,1625.170
68,1682.291
69,1708.241
70,1790.191
71,1804.901
72,1811.772
73,1831.199
74,1890.320
75,1907.581
76,1911.785
77,1940.620
78,1987.433
79,1992.093
80,2017.138
81,2058.133
82,2081.856
83,2089.349
84,2129.375
85,2160.552
86,2249.903
87,2316.290
88,2322.058
89,2340.628
90,2373.014
91,2402.909
92,2479.176
93,3090.366
94,3232.744
95,3277.568
96,3315.998
97,3490.099
98,3515.335
99,3534.640
