0,116.713
1,224.840
2,266.683
3,285.806
4,297.513
5,298.503
6,299.141
7,299.782
8,300.721
9,301.287
10,301.962
11,302.422
12,303.280
13,304.412
14,305.407
15,306.914
16,307.505
17,307.657
18,307.839
19,307.938
20,308.111
21,308.222
22,308.371
23,308.567
24,308.736
25,309.038
26,309.343
27,309.556
28,309.757
29,309.925
30,310.246
31,310.485
32,310.663
33,310.822
34,310.980
35,311.061
36,311.206
37,311.327
38,311.406
39,311.492
40,311.644
41,311.768
42,312.006
43,312.293
44,312.853
45,313.441
46,314.245
47,314.788
48,315.312
49,315.599
50,315.919
51,316.243
52,316.638
53,316.946
54,317.326
55,317.814
56,318.380
57,319.256
58,319.795
59,320.478
60,320.978
61,321.594
62,321.857
63,322.185
64,322.729
65,323.941
66,324.945
67,325.800
68,326.888
69,329.206
70,330.995
71,331.876
72,333.080
73,333.350
74,333.576
75,333.713
76,333.980
77,336.202
78,338.083
79,340.070
80,340.848
81,341.134
82,342.576
83,346.720
84,347.643
85,348.479
86,349.330
87,353.879
88,355.693
89,357.126
90,358.066
91,358.662
92,359.742
93,369.552
94,378.788
95,386.892
96,387.656
97,388.576
98,389.705
99,406.323
