0,358.062
1,414.498
2,426.223
3,436.686
4,438.435
5,446.478
6,449.665
7,454.124
8,459.523
9,462.708
10,467.879
11,470.444
12,471.318
13,472.671
14,475.149
15,477.391
16,480.355
17,481.692
18,482.663
19,485.055
20,487.724
21,491.064
22,492.316
23,493.845
24,497.898
25,500.416
26,503.148
27,505.054
28,508.695
29,509.688
30,512.909
31,514.586
32,516.755
33,517.819
34,519.185
35,520.263
36,521.997
37,523.061
38,524.812
39,527.188
40,529.006
41,530.545
42,531.027
43,531.398
44,531.677
45,532.492
46,533.664
47,534.707
48,536.645
49,539.081
50,542.028
51,543.323
52,544.180
53,544.817
54,545.353
55,547.338
56,550.482
57,552.215
58,553.250
59,554.165
60,555.362
61,557.281
62,561.013
63,562.623
64,564.244
65,565.239
66,567.464
67,570.127
68,572.064
69,573.618
70,576.148
71,578.388
72,581.621
73,587.275
74,592.540
75,593.440
76,598.945
77,601.585
78,602.778
79,606.923
80,612.450
81,616.618
82,620.801
83,628.259
84,632.971
85,639.109
86,642.277
87,651.899
88,657.228
89,663.420
90,671.746
91,688.279
92,705.485
93,740.789
94,759.851
95,815.818
96,845.704
97,862.483
98,873.105
99,878.396
