0,461.545
1,518.001
2,900.068
3,1308.431
4,1335.165
5,1386.290
6,1394.627
7,1410.717
8,1415.366
9,1417.667
10,1421.360
11,1425.522
12,1427.608
13,1432.570
14,1445.364
15,1448.527
16,1449.793
17,1452.829
18,1456.399
19,1457.632
20,1459.841
21,1463.907
22,1466.284
23,1471.558
24,1474.266
25,1477.780
26,1481.314
27,1487.873
28,1490.518
29,1497.753
30,1510.018
31,1518.826
32,1525.807
33,1536.833
34,1543.169
35,1547.070
36,1549.244
37,1550.008
38,1551.890
39,1556.605
40,1564.140
41,1568.018
42,1573.211
43,1576.183
44,1581.710
45,1583.885
46,1587.996
47,1591.000
48,1592.160
49,1595.430
50,1596.515
51,1597.336
52,1598.367
53,1599.552
54,1601.223
55,1602.894
56,1604.872
57,1608.324
58,1613.968
59,1620.192
60,1622.174
61,1624.772
62,1626.129
63,1628.943
64,1633.418
65,1638.088
66,1644.310
67,1651.078
68,1654.853
69,1664.778
70,1669.522
71,1672.530
72,1678.622
73,1686.220
74,1694.204
75,1701.303
76,1707.618
77,1710.835
78,1714.192
79,1716.482
80,1719.334
81,1723.995
82,1725.691
83,1728.493
84,1734.795
85,1743.248
86,1747.099
87,1748.601
88,1750.199
89,1752.994
90,1760.639
91,1766.143
92,1771.257
93,1773.492
94,1775.425
95,1783.193
96,1794.565
97,1813.633
98,1848.495
99,1920.967
