0,117.915
1,266.109
2,273.744
3,294.893
4,297.379
5,297.916
6,298.281
7,299.115
8,299.449
9,300.467
10,300.724
11,300.868
12,301.011
13,301.251
14,301.487
15,301.678
16,301.889
17,302.099
18,302.306
19,302.403
20,302.569
21,302.659
22,302.790
23,302.868
24,302.917
25,303.026
26,303.094
27,303.153
28,303.198
29,303.295
30,303.372
31,303.420
32,303.493
33,303.588
34,303.628
35,303.659
36,303.728
37,303.778
38,303.840
39,303.897
40,303.960
41,304.057
42,304.103
43,304.186
44,304.259
45,304.294
46,304.383
47,304.448
48,304.495
49,304.562
50,304.611
51,304.666
52,304.743
53,304.815
54,304.884
55,304.942
56,305.020
57,305.126
58,305.288
59,305.538
60,305.785
61,306.082
62,306.186
63,306.383
64,306.551
65,306.742
66,306.849
67,306.963
68,307.156
69,307.414
70,307.713
71,308.250
72,308.682
73,309.216
74,310.434
75,311.138
76,311.750
77,313.243
78,313.674
79,314.546
80,315.618
81,317.283
82,319.459
83,321.514
84,322.141
85,322.381
86,323.010
87,323.298
88,323.744
89,325.775
90,326.669
91,330.770
92,334.420
93,345.008
94,350.531
95,356.831
96,365.818
97,368.398
98,370.534
99,402.593
