0,566.307
1,582.104
2,1013.280
3,1347.566
4,1358.138
5,1367.380
6,1370.775
7,1380.515
8,1390.730
9,1395.244
10,1397.654
11,1400.934
12,1405.793
13,1409.855
14,1412.488
15,1415.358
16,1417.523
17,1418.691
18,1421.598
19,1423.413
20,1424.737
21,1427.732
22,1429.156
23,1430.479
24,1432.206
25,1435.366
26,1437.655
27,1441.092
28,1442.472
29,1445.757
30,1448.026
31,1450.867
32,1452.135
33,1453.939
34,1455.679
35,1457.090
36,1458.328
37,1459.274
38,1460.608
39,1463.869
40,1465.531
41,1466.510
42,1467.723
43,1470.019
44,1472.101
45,1472.846
46,1473.825
47,1474.847
48,1475.739
49,1476.656
50,1477.905
51,1479.764
52,1481.573
53,1482.737
54,1489.038
55,1496.680
56,1506.565
57,1518.965
58,1523.551
59,1553.954
60,1572.891
61,1583.570
62,1588.215
63,1591.214
64,1599.392
65,1615.656
66,1647.336
67,1673.664
68,1687.629
69,1695.197
70,1702.307
71,1705.175
72,1713.590
73,1722.416
74,1729.388
75,1732.099
76,1736.505
77,1743.534
78,1746.109
79,1748.666
80,1752.798
81,1755.550
82,1757.403
83,1759.643
84,1761.232
85,1763.354
86,1768.499
87,1771.107
88,1778.822
89,1784.155
90,1787.817
91,1790.107
92,1791.606
93,1792.845
94,1794.903
95,1796.251
96,1797.867
97,1803.718
98,1830.151
99,1839.213
