0,670.082
1,1128.729
2,1595.313
3,1888.469
4,1903.445
5,1927.382
6,1941.040
7,1957.870
8,1967.089
9,1976.161
10,1990.050
11,1994.747
12,2011.168
13,2023.413
14,2034.577
15,2040.604
16,2051.239
17,2060.374
18,2075.959
19,2084.109
20,2094.688
21,2104.689
22,2111.377
23,2126.745
24,2136.189
25,2151.939
26,2163.170
27,2178.073
28,2187.346
29,2193.523
30,2203.304
31,2210.817
32,2214.938
33,2221.942
34,2232.083
35,2240.199
36,2245.484
37,2249.591
38,2254.414
39,2258.776
40,2264.306
41,2270.199
42,2274.733
43,2277.882
44,2282.164
45,2286.499
46,2291.280
47,2295.173
48,2298.153
49,2301.817
50,2307.530
51,2312.801
52,2316.772
53,2321.909
54,2327.672
55,2331.650
56,2336.647
57,2341.650
58,2345.470
59,2352.297
60,2359.414
61,2366.584
62,2371.124
63,2376.218
64,2381.620
65,2389.002
66,2395.202
67,2402.713
68,2409.428
69,2418.681
70,2426.699
71,2432.076
72,2443.103
73,2452.310
74,2462.373
75,2479.220
76,2490.418
77,2501.213
78,2522.081
79,2532.934
80,2545.987
81,2566.220
82,2584.359
83,2597.359
84,2633.872
85,2652.349
86,2669.345
87,2698.012
88,2730.396
89,2757.648
90,2794.008
91,2836.117
92,2887.580
93,2974.454
94,3057.710
95,3189.615
96,3289.829
97,3492.879
98,3853.964
99,5280.668
