0,599.050
1,615.208
2,1038.103
3,1346.337
4,1370.369
5,1383.030
6,1389.926
7,1393.020
8,1396.035
9,1397.703
10,1398.879
11,1400.521
12,1402.019
13,1404.143
14,1406.796
15,1407.695
16,1408.399
17,1411.939
18,1414.396
19,1420.073
20,1423.958
21,1425.304
22,1426.175
23,1428.702
24,1432.077
25,1433.890
26,1436.697
27,1440.648
28,1442.002
29,1442.722
30,1445.190
31,1447.658
32,1455.977
33,1460.116
34,1462.562
35,1466.106
36,1467.235
37,1469.724
38,1474.077
39,1476.606
40,1477.897
41,1480.269
42,1483.890
43,1486.040
44,1488.737
45,1492.738
46,1499.575
47,1503.711
48,1513.222
49,1518.556
50,1520.690
51,1522.934
52,1532.000
53,1536.132
54,1540.949
55,1547.988
56,1552.157
57,1566.045
58,1580.016
59,1584.321
60,1597.851
61,1620.163
62,1651.090
63,1675.605
64,1700.777
65,1718.754
66,1726.087
67,1735.653
68,1741.062
69,1745.266
70,1750.587
71,1755.542
72,1760.118
73,1763.821
74,1769.885
75,1777.068
76,1782.965
77,1788.769
78,1792.822
79,1794.784
80,1796.432
81,1798.833
82,1801.376
83,1803.659
84,1806.064
85,1808.651
86,1815.440
87,1819.641
88,1831.036
89,1835.943
90,1840.695
91,1854.212
92,1860.695
93,1871.084
94,1876.207
95,1888.366
96,1909.747
97,1916.585
98,1932.449
99,1990.255
