0,34.597
1,154.959
2,228.579
3,238.982
4,245.616
5,251.617
6,259.775
7,265.311
8,294.207
9,319.575
10,363.144
11,388.248
12,415.298
13,442.865
14,479.557
15,494.748
16,509.804
17,527.398
18,550.719
19,573.201
20,609.791
21,631.653
22,651.174
23,700.353
24,736.905
25,772.284
26,791.661
27,818.330
28,869.962
29,886.036
30,912.315
31,942.435
32,965.594
33,1002.125
34,1049.828
35,1095.689
36,1114.600
37,1132.240
38,1150.154
39,1179.368
40,1206.070
41,1214.139
42,1226.422
43,1239.760
44,1257.601
45,1276.644
46,1298.350
47,1324.995
48,1341.002
49,1349.837
50,1357.973
51,1377.208
52,1379.968
53,1396.488
54,1418.854
55,1428.097
56,1452.060
57,1459.822
58,1467.655
59,1486.650
60,1504.938
61,1535.936
62,1636.365
63,1648.102
64,1657.246
65,1691.345
66,1702.898
67,1733.874
68,1758.215
69,1796.204
70,1816.114
71,1824.997
72,1851.884
73,1852.792
74,1873.450
75,1880.621
76,1934.692
77,1971.819
78,2048.174
79,2049.916
80,2065.998
81,2072.973
82,2090.064
83,2239.975
84,2256.884
85,2274.310
86,2298.740
87,2796.239
88,2808.332
89,2859.025
90,2866.520
91,2885.123
92,2971.231
93,2977.106
94,3042.780
95,3050.044
96,3091.820
97,3285.483
98,3343.312
99,3375.807
