0,11.789
1,16.746
2,20.284
3,25.434
4,29.867
5,32.861
6,37.121
7,39.711
8,42.193
9,44.585
10,46.903
11,48.619
12,50.643
13,53.163
14,55.468
15,57.419
16,60.218
17,64.184
18,66.991
19,68.870
20,69.886
21,71.038
22,72.923
23,74.702
24,78.285
25,82.932
26,85.432
27,87.585
28,92.110
29,94.646
30,97.051
31,98.281
32,100.750
33,101.212
34,102.077
35,102.487
36,103.199
37,104.058
38,105.253
39,105.841
40,107.198
41,108.046
42,109.307
43,109.670
44,111.309
45,112.490
46,114.116
47,115.259
48,116.440
49,117.700
50,119.105
51,120.360
52,123.765
53,127.433
54,130.761
55,132.728
56,133.644
57,135.332
58,135.963
59,138.341
60,141.949
61,147.310
62,150.455
63,156.853
64,157.072
65,161.351
66,170.797
67,174.643
68,177.206
69,183.809
70,186.610
71,201.260
72,202.228
73,208.757
74,209.999
75,215.964
76,216.360
77,217.484
78,219.062
79,222.198
80,227.303
81,241.209
82,244.690
83,253.439
84,254.352
85,257.784
86,258.673
87,259.091
88,264.920
89,265.586
90,268.692
91,280.245
92,281.595
93,295.194
94,307.689
95,311.342
96,313.180
97,313.531
98,313.775
99,315.140
