0,68.618
1,251.655
2,286.774
3,298.878
4,299.689
5,300.328
6,301.852
7,303.153
8,304.388
9,305.152
10,305.851
11,306.225
12,306.366
13,306.438
14,306.501
15,306.697
16,306.894
17,307.073
18,307.174
19,307.288
20,307.417
21,307.553
22,307.650
23,307.713
24,307.854
25,308.039
26,308.256
27,308.550
28,308.863
29,309.131
30,309.468
31,310.554
32,310.967
33,311.170
34,311.317
35,311.916
36,312.891
37,314.371
38,314.726
39,315.743
40,316.820
41,318.180
42,318.646
43,319.192
44,319.402
45,319.683
46,319.919
47,320.350
48,321.025
49,321.937
50,323.010
51,323.778
52,324.339
53,325.325
54,326.463
55,327.522
56,328.480
57,330.742
58,333.010
59,335.122
60,337.932
61,339.083
62,340.316
63,341.380
64,342.717
65,345.114
66,346.855
67,347.573
68,348.251
69,349.450
70,351.777
71,352.541
72,353.133
73,354.104
74,355.468
75,357.820
76,358.833
77,360.186
78,362.547
79,366.815
80,370.882
81,371.703
82,371.895
83,374.290
84,375.768
85,376.824
86,377.554
87,379.237
88,380.582
89,384.162
90,386.845
91,387.739
92,389.086
93,390.686
94,410.966
95,415.995
96,417.280
97,422.818
98,425.410
99,439.382
