0,299.675
1,451.591
2,456.113
3,462.034
4,466.066
5,469.028
6,471.489
7,476.818
8,478.284
9,480.125
10,483.258
11,486.211
12,488.226
13,490.110
14,491.442
15,493.038
16,494.696
17,496.272
18,497.582
19,498.462
20,499.521
21,500.129
22,501.233
23,501.930
24,502.995
25,505.099
26,505.901
27,506.707
28,508.268
29,510.185
30,512.667
31,513.483
32,514.942
33,516.133
34,516.567
35,517.105
36,518.215
37,519.705
38,520.605
39,522.167
40,524.628
41,525.904
42,526.877
43,527.714
44,528.864
45,529.890
46,531.183
47,532.414
48,533.534
49,534.452
50,536.975
51,538.773
52,539.720
53,540.530
54,541.221
55,541.911
56,542.456
57,543.287
58,544.098
59,545.093
60,548.684
61,551.141
62,551.776
63,552.477
64,553.061
65,554.449
66,555.690
67,557.222
68,561.331
69,562.387
70,564.191
71,565.876
72,568.745
73,573.692
74,576.624
75,579.036
76,580.874
77,584.091
78,587.976
79,589.059
80,590.436
81,596.700
82,601.920
83,606.603
84,613.851
85,623.119
86,627.742
87,636.468
88,658.592
89,667.554
90,681.059
91,689.382
92,699.946
93,719.664
94,735.051
95,757.740
96,781.542
97,834.185
98,856.125
99,919.822
